Phytoplankton,CDOM,Min,Wind,Depth
0.15306984,0.50675064,0.09904495,15.0788355,2.2688963
0.30219045,0.02517797,0.15885715,6.6559157,0.17038628
5.7492886,0.019919096,2.9845512,11.051572,2.523011
0.6402981,0.037965663,14.603605,4.7440777,11.699103
1.4102333,0.48134047,0.010029827,5.0839934,7.0040994
6.9808426,0.08466526,0.12311447,5.402623,8.791165
1.669857,0.15619762,0.14214846,3.047427,16.287607
0.09503692,0.5949167,0.032022472,9.461133,6.0205584
1.7658384,0.031357143,13.018261,8.548015,5.714203
0.017369846,0.03103257,0.21953453,8.5737295,15.733013
0.74840677,0.9854316,0.39413643,6.1669188,6.9066467
0.60082287,0.17500724,0.09050684,3.9208035,17.934345
0.58881766,0.078406654,0.22970855,9.243654,17.126263
1.228948,0.14274138,1.749889,5.7065,8.519175
0.035054073,0.23465678,4.344492,8.548703,6.725731
0.074192844,0.094901286,6.8914714,4.591674,1.4700137
0.011083615,0.24841219,13.951905,7.202189,10.2904825
1.0258659,0.5300506,1.0564181,5.136376,0.7361335
0.019285677,0.014954093,1.0055629,7.3000402,18.974842
2.9463992,1.4312507,0.075628355,5.1807003,10.008119
1.5356094,1.1895559,1.0331981,3.3890765,11.923168
5.5907187,0.6204161,4.429708,3.6046298,7.18723
1.9910403,0.04907946,0.5962561,4.7040586,13.925834
3.3456419,0.06007678,2.6584048,5.9351535,10.724822
3.7980206,1.8267711,17.361862,4.8611183,2.4403389
3.0242403,0.16380428,1.4112704,14.479689,15.941082
0.18937312,0.52327806,1.4765916,9.149675,18.345797
2.0561044,0.6935527,0.11239764,5.746629,17.593912
0.15504418,0.09185236,0.13815999,5.695705,9.532502
2.4311519,0.579683,0.02680714,6.493215,5.482181
0.9467016,0.042637557,0.013949326,7.730632,2.6670418
0.55238926,0.035467777,4.9155126,4.372771,12.471608
0.5766685,0.50331897,1.198933,5.394138,13.393002
0.022721214,2.333234,15.998516,8.269161,8.778594
0.7185935,0.22139427,3.804778,5.871683,13.515515
1.4096402,0.8860571,11.312265,9.705383,13.964434
2.1297169,1.6388289,2.047483,2.5591142,5.9319925
0.020510606,0.022427948,2.1803777,6.6598215,17.756952
1.6380395,0.011335845,0.5822413,8.409982,9.053371
4.440813,0.013333326,4.185961,11.750582,14.859009
4.024705,0.53912634,0.17459077,6.984076,3.9353673
0.046666633,2.0956962,3.2106192,5.628504,7.0572515
3.2385116,0.15968385,0.5136206,10.547354,16.529097
0.6619752,0.31648663,0.025510754,6.3336344,18.340181
0.13812453,0.076075405,0.17713167,5.347364,16.844015
0.16748638,0.106454775,25.003704,8.425825,19.30557
0.019020312,0.0359493,1.1426095,2.6864464,14.048539
0.021449368,0.979346,29.498026,8.283548,10.951374
4.324634,1.0303631,0.02638664,6.84096,16.77165
0.68442476,0.020720752,0.11924788,8.581814,12.446508
0.036424417,0.06283198,1.0111581,4.077517,19.801954
4.375785,0.043853,0.5316138,5.7866554,0.8806519
0.931353,0.04808307,0.086179964,6.375847,14.100378
0.06570521,0.89143693,0.04013827,4.907853,10.306142
4.5144067,0.038977128,0.910589,6.592926,6.4460883
0.042738125,0.047443494,0.018047664,4.7459517,10.9080305
0.9481829,1.160838,2.3008444,6.4134984,15.432535
4.074022,0.5591867,0.030314546,4.21759,4.9359293
2.710542,0.07937139,0.9471682,6.343514,10.162802
2.2124643,0.3222292,27.873802,11.946895,8.052241
1.4129739,0.52965707,0.06760238,5.9337397,9.151166
5.6394815,0.024186756,7.04222,7.815869,13.800125
0.10066164,0.22851972,0.5318091,6.2652597,4.014415
1.067205,0.014071743,0.20970026,11.603152,1.7786442
2.164199,0.13906139,0.032572765,6.6745734,7.627769
0.93439287,0.5506005,0.4591588,4.3348775,14.664206
4.762698,0.019954607,15.036914,9.286085,0.995441
2.2637782,1.9568628,5.746425,9.380642,10.175298
3.1155536,1.0479343,0.025912268,7.6689463,13.241789
0.015045013,0.01333655,0.43201095,8.0331745,11.978728
0.3939143,0.013233136,0.4951975,8.0829735,16.209906
5.2349753,1.4695903,0.064086385,6.330701,17.795591
5.7902765,1.3306166,0.023538047,9.335897,13.419785
6.679776,1.0688888,0.94134647,5.7372317,7.899148
0.064812295,0.2578881,0.088814825,3.8669138,12.5699215
1.1268458,0.075202435,0.109813325,7.6155806,9.301399
0.09502747,0.016751232,0.58426017,4.2555747,4.013618
0.010397119,0.576359,1.567728,10.997688,7.1349974
3.351302,0.19707261,0.70827174,6.911995,15.015418
0.07262427,0.9435642,0.07070085,4.709097,11.787453
0.023085508,0.042511012,1.2595336,4.4140735,0.20662737
0.025324326,1.0110403,6.5857387,7.2485166,17.58964
1.1180263,0.2020939,0.04218018,5.1246514,14.593668
0.6539898,0.4179492,0.08115592,4.0786786,1.9456612
0.013897036,0.018101022,0.17699294,4.455136,12.77776
0.3166966,0.08384961,27.190065,3.3312066,7.6602488
2.5934405,0.022856437,0.67217404,4.7342186,12.111899
0.010276573,0.03904735,0.1154218,4.961674,16.34148
1.6708454,0.076692,0.044772748,4.7318263,13.432239
0.034515876,2.2210832,19.21311,7.747633,17.36164
2.7335956,0.044894442,10.987846,5.1871843,13.426377
0.21257128,0.25327381,16.795664,7.1672645,13.930014
0.05171731,0.014314382,0.022095839,4.6230717,1.823843
0.8776237,1.2255967,0.07670244,6.5790234,17.676895
0.065884456,0.7198145,11.549806,5.6484528,14.120714
1.6825385,0.42207074,0.027721012,5.586302,8.467911
5.522584,0.47383147,0.045217652,6.0304756,9.466361
0.8356811,1.9955034,0.25649354,4.788408,14.289473
0.016163887,0.043159578,0.19521885,8.388879,1.454351
0.48035163,0.013000472,13.11426,4.3831244,15.646088
0.4868094,0.03174763,0.04175303,5.8195357,16.45953
0.8273867,0.6341728,0.031372577,6.718882,16.203604
0.023624009,0.06547513,1.2813028,6.712991,14.1100855
0.13404296,0.107401446,0.2646169,2.880609,9.859166
3.4435027,0.027525334,0.33907565,3.896133,2.03371
0.2432329,0.055872116,1.2200471,7.078414,7.1391373
1.9407266,0.012463593,16.213339,6.6026454,16.127192
0.3176871,1.8355443,2.4001477,3.9766614,9.902508
0.039490603,0.056731198,3.9069712,6.817908,8.690496
3.4349823,0.15147491,0.015446108,6.0346437,5.901103
6.1633396,1.5295324,11.862684,7.245388,14.751536
3.981356,0.20790517,0.22081502,7.1243196,5.3492384
4.968729,0.6454767,1.9685451,5.804776,18.217253
0.8886593,1.5742762,0.9362712,7.040785,10.442396
0.09283112,0.59191406,0.46469462,5.0239744,0.18106385
0.08077974,0.3401501,0.7300437,7.548267,6.0997386
0.19138195,0.04112566,0.064114995,12.97184,11.554844
0.016851472,0.39245385,0.050184913,7.0353303,0.7117502
0.24527188,0.023422167,0.27106723,7.1879683,19.441093
0.78549194,2.381276,0.3198776,9.945356,11.739405
0.3619817,0.26687896,26.606724,3.6835496,6.375224
0.39994648,1.9860432,1.979021,5.9929876,9.453488
3.0936508,1.8749857,8.32808,7.0552535,4.3467526
0.5957,0.062408395,0.01666839,18.194675,6.2950354
0.016078092,0.0291631,0.050608914,5.6106944,10.113014
2.1376433,0.15384392,0.13551944,8.973911,8.982817
0.4554596,0.04476563,19.012089,4.197222,13.899188
1.5002435,1.9092776,0.079451956,6.6147556,2.850584
0.026912747,0.28595716,1.8240894,4.648931,3.3522468
0.033512212,0.06890501,0.01853144,7.7336717,6.8270144
0.5057635,0.20280623,0.13217717,9.569712,14.113669
0.12917432,2.21287,0.9942078,6.797383,6.4033813
1.9349742,2.3846416,0.10552309,5.410283,16.462402
0.01267287,0.037139945,0.10203954,4.279571,7.161791
5.023447,2.2160306,0.085677214,6.422808,10.31297
0.20999983,0.27349794,2.645167,6.149077,2.827127
0.03086466,1.2095547,0.036016215,4.384589,12.431614
0.4728357,0.18172023,0.63859445,12.525018,17.353472
0.12707888,0.08963886,0.102544084,6.787632,19.523735
0.59128094,0.18898313,1.4721668,5.0402093,1.136012
0.07653918,0.11170542,0.121051945,7.0170627,12.236617
0.016549863,0.10086272,9.61119,5.7328577,7.930013
0.3050263,2.3665106,7.0854225,7.283705,14.311726
0.61025655,0.043073416,4.833599,5.569457,4.4426847
1.3527663,0.015001502,0.08554138,5.7950234,19.47913
0.72585684,1.5211298,8.556831,5.1988525,3.81028
0.169301,0.93192506,0.20306978,7.7528214,11.466467
0.08897545,1.2443153,2.146506,5.38675,3.834947
3.928698,0.047656093,1.3449535,6.1558685,9.700657
0.30033243,0.015731562,23.015205,5.86806,13.551595
0.15431227,1.9067703,0.026666373,6.698517,19.493364
5.487446,0.43944547,0.723305,5.7979054,18.927254
0.86798733,0.21042411,1.3113846,7.3730965,11.15281
0.05453328,0.027323399,0.22811212,4.673209,8.180208
1.023447,0.5484033,28.67338,10.097314,5.762041
0.35176554,0.048987724,1.1957225,7.208079,14.49861
0.010187215,0.08791482,0.81746054,5.9154663,10.399318
0.72169185,0.9541128,0.2213017,8.430714,14.706866
0.14251813,0.022561872,0.0997714,7.487801,11.247326
1.4947665,0.60139436,0.027582256,8.083232,10.336882
3.8196511,0.012391776,0.04075369,8.293767,13.678954
0.07542305,0.9623565,1.3672824,10.905686,2.5634391
0.2332959,0.12755924,0.0992543,8.584162,12.236212
0.19184439,0.012184027,0.37622777,9.144601,16.311815
1.7125762,0.0442599,0.36570582,5.3539004,16.091167
0.05281785,0.21271658,0.5011562,2.5478394,14.4295
0.03130166,0.46249697,8.484169,7.377001,6.7326365
0.41037565,0.10169738,0.24731131,5.448107,17.962656
1.6387948,0.8790129,7.3869643,7.8611493,18.917028
0.29044634,0.24171734,0.046475176,8.986693,10.555442
0.28263518,0.21199238,6.9148746,5.5038066,19.986607
1.5888232,1.8226253,8.508808,5.6464605,12.167944
0.1479802,0.120263845,0.0790461,3.7106597,13.750311
0.40990418,0.084805705,16.532854,8.341109,9.994605
1.5625414,0.20735192,0.7795372,7.680322,19.45652
0.022986293,0.1714511,25.769117,7.6151085,17.797749
5.9802856,1.7927637,17.595213,6.2970324,16.283794
0.23436123,0.9077992,0.17329438,8.558717,8.10616
0.35339627,0.28625703,28.509548,6.6750326,6.629894
0.11221439,0.024682209,0.8823464,3.6428907,9.989396
0.77786344,1.0743116,0.025032923,4.7162623,7.2122884
0.09105859,2.2769153,0.40959436,7.6892266,7.2389336
0.30276757,0.80353963,0.0401488,5.8660793,15.343926
1.0898795,0.020674558,2.2179637,3.9481995,18.885107
4.9085283,0.10216593,9.358883,4.2651796,11.154547
1.272728,0.06542755,1.5729212,6.2383223,2.761713
4.246814,0.15271576,2.7373817,4.389226,15.909949
0.13195358,0.2278871,0.016812377,7.289466,15.472252
0.5558609,0.8091143,3.259055,7.617182,9.370493
0.9306479,0.7282944,0.14597264,12.395166,17.142302
0.017277626,0.19582887,0.032200944,6.55581,2.7955344
1.2931023,0.521254,0.06345929,6.8355937,11.979696
0.011692639,0.012925765,21.737484,9.811637,16.792652
0.26649225,0.8073192,1.3498957,10.398472,1.6686649
0.44591305,0.08687429,0.053214483,7.775663,8.112352
0.0630227,0.033367768,1.4566643,10.20259,10.050878
4.1007094,0.33910736,0.11855262,8.915683,13.564319
0.010337516,0.016584093,19.010044,5.1022825,7.281607
0.68442917,0.62563664,0.87134045,4.6376877,3.2813766
0.016549066,0.9444875,0.05168874,7.279595,3.6334147
0.061306078,0.113942325,0.028755894,9.3256,7.1891823
4.861314,0.10718184,25.904512,9.33667,11.780758
5.625841,0.04174676,0.36094484,5.9368134,10.364748
1.2176597,1.3892192,0.72085035,5.840875,8.299575
0.35725006,0.04754154,3.1732645,4.0039854,8.125692
2.4718153,1.1645223,0.024875024,3.7495317,14.148655
2.4211774,1.851499,0.66624016,3.799554,6.412123
0.02027561,0.8176683,0.13660598,5.138637,4.6857967
0.01841182,0.04490172,22.182009,4.5023766,16.149248
0.85500777,0.06923145,8.43481,7.369935,7.203474
1.6491066,1.2719194,0.10180034,10.063487,19.98751
0.013584592,0.9679962,0.70773166,7.538959,18.382338
0.03378593,0.101689816,13.916411,6.937083,10.165276
0.8745833,0.58561313,0.3422285,10.614925,8.458065
0.0644373,0.027795173,4.847577,7.647786,4.0362787
6.287509,0.028700551,0.16252261,6.019985,6.442225
1.96711,1.9905561,0.16417226,9.723934,16.942934
4.8314443,0.11174943,26.718178,5.5318165,14.849971
0.0516164,0.13209096,9.219762,4.0959554,8.984101
0.21180801,0.016457913,16.354748,8.98433,9.138947
0.011642539,0.14978026,0.43162525,7.799038,12.105916
0.02375694,0.4282031,0.04123592,6.27933,14.56621
1.0226631,2.3031876,4.6057215,8.7057905,10.436809
1.9961231,0.22123255,8.539127,7.906424,19.565386
0.01420886,0.06350119,3.6667087,6.5374103,6.6830583
0.07839828,0.39199623,0.20039648,3.5473495,18.093668
0.13328835,0.06211889,0.07396743,5.6497765,19.94537
0.028413534,1.4860972,1.0464375,5.5334554,12.815698
0.039337497,0.07721526,19.184103,6.058111,15.222463
0.8338955,0.38427067,0.12501135,4.0601177,2.301534
0.051829048,0.6508577,7.9522324,5.6215696,11.956607
0.28014958,0.013083395,0.042677183,6.5555644,6.422498
0.066656664,0.16231307,3.0149002,6.399848,11.4126425
0.0681101,0.07887347,0.01984697,4.8499403,17.569977
0.4419367,0.18424153,0.014977492,6.3496623,1.967129
0.15996596,2.0716677,0.17207716,7.9614143,6.3309965
2.9551375,0.0675066,5.2148266,5.934651,6.539553
3.2940383,0.3216761,1.6219054,9.684484,6.3994303
5.343591,0.21984923,0.023244238,3.6832945,1.9999446
0.29311493,0.056452658,0.0823466,8.401364,14.611352
0.09352091,0.016793387,0.8729775,8.685405,12.174937
0.20689085,0.02672062,1.0686507,4.9511256,0.38587332
0.69334394,0.100469515,0.021714773,7.9019275,9.4274235
1.4605752,0.1263938,24.930225,6.454097,5.5510397
0.011014885,0.35016152,1.5508518,5.5256643,18.955519
1.1292548,0.57177013,0.096011184,5.613371,5.102289
0.45328468,0.044675,8.056836,12.676415,4.757695
5.141084,0.06357889,6.2445564,6.342847,16.21738
0.18340889,0.016064152,0.27818444,5.7566667,10.17076
3.9401402,0.9137978,0.76789546,9.431593,17.148218
0.07344544,0.85411495,0.088970594,9.177028,19.476006
0.09738069,0.1959152,2.989383,4.1741376,19.450323
2.1498072,0.010415012,11.62674,10.035856,3.782151
2.3006394,0.32757404,0.23211814,4.773159,14.530719
0.024474919,0.23905817,0.60846364,4.353308,9.642026
0.32521838,1.4451805,12.127745,4.427402,18.447231
1.1354768,0.05121622,24.299063,6.6921115,13.024446
0.07418032,0.050855942,27.757269,5.596194,3.943407
0.052290462,0.17610459,2.7584386,6.0658417,11.42386
0.6241129,1.601857,0.011042836,4.816814,9.024059
0.29920185,0.27590677,4.6700277,6.46354,8.167999
1.4896423,0.010704763,0.24564524,8.585178,9.305081
0.09565998,0.048586015,4.164892,7.4531603,1.881546
0.20388956,1.424853,27.200148,6.859388,19.87598
0.95748395,0.5583615,10.722972,6.8128433,6.0146027
0.9469072,0.0991595,0.09807831,5.460135,3.6219366
2.0061014,0.2209874,9.07728,4.5317388,5.7641296
0.1682643,0.23482858,0.1752137,5.9378133,9.147367
1.103005,0.02788121,5.4603615,5.557024,5.328647
5.2214923,0.29533938,0.7882086,7.2443285,18.726469
0.015729094,0.477623,0.01753425,5.8793683,15.279057
0.010198525,0.9832839,7.310955,4.993292,5.545516
6.8440304,0.92942935,13.61257,10.230036,6.026499
0.7850029,1.9148136,0.056228574,4.9362817,12.225814
0.40619105,0.017842302,28.105122,4.480667,18.233309
0.13261509,0.9696455,1.3405832,6.34711,7.030499
0.018539404,1.097423,19.755634,9.317759,7.8367243
0.5760277,0.1239588,1.7411287,5.978247,3.1512697
3.67882,0.71581185,8.014568,12.150922,2.5480633
0.025150614,2.0785458,0.5049748,6.9074,12.559594
0.18603079,0.10567457,0.69712955,7.6536283,7.5848346
0.016620658,0.7468563,0.25771424,6.668939,1.5217054
4.558089,0.026782928,1.5318466,6.338252,0.60182774
5.185262,1.336152,3.2478352,3.095006,15.506744
0.46026686,0.2592092,0.13081548,8.532729,1.0624871
1.0810639,0.061885815,0.10638282,4.8482785,18.916319
0.67406696,0.011362573,0.66289204,6.7726483,19.920437
0.21345484,0.17975558,24.491394,3.4207263,15.442646
0.033700034,0.016912192,0.040581327,5.9525876,8.451148
1.7643783,0.062096443,17.935772,6.2511024,3.0077288
6.697576,0.7155017,13.602873,9.062871,19.90908
0.02993613,2.290592,0.47975433,7.266512,11.757432
0.25001696,0.06554494,1.2714283,8.516445,15.323279
1.2748431,0.92885655,6.020974,4.72258,1.9902016
0.012986717,0.34413838,0.05989672,5.6511865,11.120599
1.0322254,0.062814444,0.046631575,7.671331,0.91508174
0.10608721,0.12716901,0.4376919,4.9056916,2.3456724
0.010404623,0.28374895,3.225359,9.436505,15.27418
0.067288734,0.1648035,1.4535762,3.4083266,8.833433
0.039320797,0.38783085,0.25701898,6.1850944,18.531078
0.012948041,0.021557523,0.018665256,10.8943405,5.2160807
1.9201016,1.2509432,0.7406338,7.06494,9.1213455
0.01331426,0.25849602,0.4866059,4.558385,18.54109
0.038018845,0.097525954,0.033909544,7.9697156,12.750411
2.0574827,0.9132718,16.106386,6.4142776,0.47845095
0.20289208,1.0730063,0.68054163,8.981715,3.1864362
0.08141474,0.6386168,0.02289218,7.3771534,8.25481
0.017578,0.4084434,0.016860578,4.857574,6.052235
1.139344,1.0260259,1.8695344,6.6247153,11.263432
0.11803551,1.123335,0.029298916,2.1770215,5.7393928
1.2421983,0.14973722,0.08828849,10.086955,19.41852
0.99018884,0.010992654,0.013318184,7.454349,13.495664
0.202457,0.07004259,1.7022297,4.523391,2.5701113
0.74024224,0.7493344,0.12942825,8.730988,7.4835377
0.67032963,0.099745095,0.752192,9.809344,16.082384
5.609542,1.8563455,0.015557583,8.477642,5.1049757
1.9401137,0.3971478,0.055288903,4.247309,2.4335625
0.030917216,0.22046469,11.738941,5.136127,18.439602
1.7121893,0.075876944,0.19136322,5.3806343,3.946721
0.2936382,0.13844243,0.01449305,4.844627,14.7796335
1.283754,1.0547972,1.0634077,5.9673953,17.25151
0.05201591,0.070984535,3.3677318,3.9668505,8.127651
5.864204,0.10926614,0.036055,5.652745,12.497876
0.550427,0.10710926,0.03240064,6.031831,1.884433
0.014253117,1.9524809,0.049544204,6.714162,13.042368
0.012433391,1.2445252,0.071152024,3.3007216,12.29937
0.017148035,0.12390707,2.000587,10.265081,10.913319
1.5925044,0.12154856,0.85688245,7.165846,3.1771607
1.3773386,1.8015561,0.4715307,5.4639254,3.4177368
2.6124337,0.8662903,1.1788065,5.1934643,16.110504
0.012077128,0.7901639,0.59349203,7.852609,12.036605
0.044602692,1.5470093,0.2367589,7.492349,15.643733
0.03099191,1.1426127,0.051859282,6.56685,19.039541
0.08255027,0.055790056,0.061047997,4.076098,15.600674
2.7839608,0.067972,0.018081473,8.244366,14.661863
0.044714417,0.20006481,0.20031056,6.780951,15.345504
0.25439504,0.1263129,3.5073667,7.27045,9.602334
5.921659,1.1476287,0.066015296,3.5621855,12.12341
0.03085764,0.075864375,3.796126,5.93774,3.3444967
1.8689177,0.6667425,0.40496853,4.029394,19.758718
0.054820005,0.09420583,4.104647,6.930312,16.581274
0.1431501,0.05544168,0.019440351,4.859353,3.1649506
0.099025145,0.068947606,0.29886872,4.082812,2.6223733
6.600353,0.51901835,0.30177623,6.107473,13.34259
0.42744565,0.68070525,0.1315926,5.3086176,2.7948618
0.119904675,0.6015448,5.6667585,4.2179785,16.457045
3.064208,0.23958504,0.24825771,7.7381,18.215906
2.7338865,1.3961576,10.267287,3.2621117,12.934825
0.018529197,0.17573303,3.446715,8.649207,0.10920439
0.080236286,0.2830331,1.3665527,9.702381,2.2566402
2.0961125,2.0507038,3.5271251,5.060286,9.574731
3.1149693,0.13761844,13.001992,7.021036,19.140654
2.8166912,0.111535236,0.11783084,4.2653866,9.283273
0.49419218,0.40041897,3.569918,8.258877,1.8957226
0.92057997,1.7324462,3.1795816,4.3410034,2.9612536
3.0666535,0.14029518,11.9725485,6.8686824,14.87964
2.469219,0.078395985,1.8506143,14.016346,3.277746
0.03350774,0.10625734,10.406266,3.3261595,1.2409325
0.94280547,1.5764245,0.029189039,6.7634015,18.173061
0.047467742,2.370671,0.6327121,6.5122437,17.036423
6.0918865,1.4973886,0.030426925,5.4066334,18.67096
0.21579507,0.09624241,3.8531482,8.85213,11.819529
0.0357588,0.05072245,8.549282,8.969533,10.201722
5.157988,0.6783062,0.04484376,5.649483,16.734507
0.04948531,0.18743178,2.2351727,10.540448,12.480177
1.7104064,0.34130925,0.072329305,5.881945,5.5528145
0.38943392,1.0319082,0.010037425,8.617578,5.0099583
0.01503592,0.015251341,1.3581954,5.5778937,14.666704
2.1925442,0.01627494,0.032142993,4.314834,19.224627
0.068533994,0.04320077,12.228741,6.6368995,16.417538
0.021536004,0.046217307,12.474117,6.253392,18.126404
0.11113559,0.47584006,0.01617975,8.028227,6.806109
2.624287,0.6495394,0.06261098,4.8180585,8.890189
0.010539525,0.040451746,0.012245597,2.2282023,2.1511502
0.022025364,0.0810083,0.03595541,5.7618837,3.4511182
3.3051772,1.8995963,11.538785,4.4384127,17.92843
0.21369416,0.07293967,0.53943425,4.8835173,3.1813085
0.062008947,0.044970352,0.033859596,7.998451,19.968412
0.059793644,0.01927873,0.15375412,6.8736863,16.728407
0.034786496,0.04286466,22.150574,4.669972,5.797299
0.011119384,0.012003284,1.3135068,4.6990547,0.7038173
5.1077785,0.5030716,0.2189426,2.5689044,0.24755251
6.6747093,0.1984424,0.24908508,3.5491982,4.873171
0.24828447,0.07345349,0.34464636,7.940821,17.582151
0.7795354,1.7434701,0.26060647,6.226857,3.396155
0.09084395,2.4975162,0.43232778,3.9764044,1.6094769
0.068159014,0.048496984,0.06716764,4.496313,5.675146
3.1244261,0.016461799,1.4954717,6.635883,1.6430848
0.85464793,0.2231641,0.45336443,11.239899,2.9485455
0.9508243,1.5893528,0.23721267,4.777607,13.36483
0.28993723,0.6153088,0.18202083,6.961973,3.6414425
0.08406193,0.6076981,0.7146548,6.008785,5.600071
0.018640392,1.3567598,0.19348665,5.1714206,1.2234536
0.3236747,0.078173146,5.743466,5.975597,2.759533
3.1766186,0.038995262,0.6537313,7.8025417,16.194866
3.0040526,0.04827672,0.012028713,5.104068,4.2041698
0.021017386,0.7238604,1.8120679,6.387303,14.633736
0.01732589,0.01246638,0.26800194,10.255573,13.011201
0.18109925,0.75372463,2.6890118,6.088232,12.618978
0.109531395,0.12918518,0.14409076,7.885992,11.422991
0.061125945,0.028522443,0.029174019,8.251021,3.0514495
0.23091273,0.10009417,0.011642089,4.296699,10.778035
0.034536358,0.6396993,12.437377,6.072884,17.28947
1.4790515,0.4975799,0.17182359,6.2354717,13.768103
1.9084717,0.069052234,0.56471133,9.973678,10.737944
0.37953857,0.4184635,0.382395,7.2005844,19.170135
0.022259068,0.016451307,5.0716248,5.67027,10.209968
2.018186,0.5877581,0.8826776,6.564162,7.741054
0.12163808,0.01860194,0.021905046,5.459667,15.680955
3.8800325,0.037529066,0.3479174,5.4932675,14.123847
0.022289136,0.9267478,5.0684614,6.416394,9.36694
0.034361873,1.665289,8.418609,8.239826,3.1152706
0.09523909,0.31139222,0.33033141,7.7970896,8.480041
2.103377,1.7789254,1.1687946,7.4458694,15.653604
5.8064384,0.03693515,0.10779733,3.8849413,13.186948
0.0977506,0.3973128,0.026288304,5.360545,6.344229
0.06017077,0.048084334,0.9530511,4.793572,6.289459
0.035816044,0.07486063,9.154803,8.818702,9.842053
2.3480928,0.22810288,0.07182922,7.981242,16.298923
0.036124263,0.31351283,18.204777,4.703854,9.406919
0.032389503,0.37028888,17.82417,5.106016,6.5667534
0.18980275,0.5784807,1.6109583,7.849586,10.910027
0.39904526,1.4184185,0.2296699,5.8725977,6.4522834
1.1890332,0.021153359,1.9461133,5.394717,3.0050838
0.011006773,0.045767836,0.10718133,4.9997706,9.169392
0.47713012,0.15319572,19.086668,13.418853,10.771095
0.76865774,0.018173652,0.87907726,7.99306,9.774619
0.20277002,0.5754213,0.04005829,6.358472,16.84256
0.5522808,0.015913434,2.0610955,9.284022,10.456963
2.1295907,0.8059868,0.1959784,8.008597,5.6265607
3.120764,0.9522056,0.010579938,11.258093,3.7314746
2.1945806,0.4826063,0.011901869,6.7397847,13.4572315
0.38026324,0.28315187,0.07494482,6.8176937,13.735669
0.6914449,1.7405761,7.684218,6.5419693,9.348689
1.4833167,0.16535534,0.5877119,9.068385,6.8912344
2.1233196,0.5245135,6.3039293,5.610836,11.976986
0.29656026,0.040338382,1.5487442,5.980334,4.0859113
0.2617426,0.018532882,20.056759,6.6782417,18.134396
0.1810754,0.61686337,0.08314753,6.7686243,7.1612716
0.07425701,0.1549428,11.644437,2.9852421,3.2185888
0.046456676,1.981293,7.4128947,7.709288,17.659481
0.01092777,0.0382329,1.4120208,4.7131705,16.316008
1.4835047,1.2229278,3.8998156,4.519034,13.989055
4.2750993,2.3443773,0.020419534,4.8580103,18.598019
1.4091154,0.19217597,0.24256223,6.8544545,2.4906404
0.07717001,0.38778055,0.068654574,4.6750827,8.423071
6.6104674,0.039305978,0.2835069,9.419661,12.683563
0.025898552,0.12017264,8.473449,9.214987,17.224964
0.11152389,0.060043357,5.6408195,5.1700125,6.529242
0.050097585,1.0855566,0.19830576,6.3241377,2.1037667
4.782837,0.01851378,12.015712,9.19274,19.351845
0.015324816,0.48166415,1.3296369,7.1010423,13.859289
0.4849484,0.35874853,0.13809963,7.483268,15.222794
1.468003,1.1265442,0.56662273,8.052913,9.979024
0.601228,0.68785346,13.179321,4.890718,7.742054
0.45113903,1.449055,0.17108656,7.171244,14.295551
0.49215904,0.9607815,2.703016,3.9432669,5.549366
3.7478328,0.38000026,0.026632754,5.005775,18.430387
5.8205514,0.030371126,1.228763,4.853022,12.156784
1.2431067,0.021965435,0.48555166,6.6870356,2.6615536
0.06164111,0.21203245,0.12521294,10.695229,15.240174
0.8421203,0.078242496,1.1934572,11.967435,11.717472
0.91929436,2.4776728,0.08570653,4.948984,12.158334
5.3796825,0.36470464,0.14545196,6.97918,3.7359228
0.05509297,0.04183574,0.64107496,5.328793,7.9239416
0.2163109,0.023728942,3.181134,7.53245,5.352525
2.123146,0.21794997,4.847017,5.7164025,3.71341
0.08235821,1.0992137,0.2566108,7.2065735,17.111313
5.5331287,1.3760741,25.628231,10.567735,15.57843
0.12574375,1.2888876,0.017587239,5.685504,16.181347
1.5514214,0.5865151,0.1813472,5.544861,11.689129
1.0884724,0.20011099,0.16914879,9.221195,1.3516876
0.060845815,0.022961328,0.058335572,10.9640045,15.161542
0.117957525,0.030012053,4.435812,4.322969,6.8747706
2.8401878,0.26209286,6.3531365,4.163264,13.437082
1.599288,0.010209575,0.03691999,6.967238,14.575609
3.4901981,0.023726124,0.018376036,8.3758545,1.2739924
0.09365858,0.011705419,1.2927582,4.2236114,11.771185
2.2123528,0.044096544,1.1321286,4.6903186,19.913313
0.40385768,0.36546826,25.479908,5.1869335,19.788124
0.052897535,0.069949836,0.5640617,6.532709,17.625948
1.197415,1.6818684,0.015115721,6.3770256,3.434384
0.35444555,0.5288306,0.06869187,4.869279,16.629215
0.04889455,1.3982129,0.110713504,7.6310477,3.595832
0.02191002,0.21539737,3.9511852,6.8121214,15.793802
0.16427791,0.48344085,9.857001,9.75671,11.73986
0.4759526,0.013221764,0.5664716,5.497147,10.344612
0.010649787,2.442283,0.01769989,4.095449,14.192495
0.01009318,0.16552337,1.6810493,5.433827,11.044685
0.100606844,0.1106959,0.015747653,7.662789,2.6213284
0.057011627,0.8796276,5.4241567,5.7603426,9.065305
0.01643583,0.7952995,0.1026179,4.7740283,5.790169
0.11251035,0.0163435,23.022137,14.298462,13.432885
3.9295907,0.029687207,0.28053242,5.4346704,18.625986
